HOUR;TIMESLICE;AT;BE;BG;CH;CZ;DE;DK;ES;FI;FR;GR;HR;HU;IE;IT;LU;NL;NO;PL;PT;RO;SE;SI;SK;UK;EE;LT;LV;NONEU_Balkan;TR
275;Q1P;0.099082;0.185036;0.056697;0.028588;0.094485;0.814833333;0.115759;0.242924;0.14854;0.190672;0.321296;0.057465;0.059673;0.248451;0.269223;0.094403;0.081031;0.132339;0.175935;0.266272;0.092231;0.192546;0.152986507;0.084082631;0.366405;0.121857;0.22883;0.202796;0.32501608;0.321296
276;Q1P;0.105524;0.193115;0.083545;0.019102;0.095588;0.834333333;0.095773;0.268348;0.13826;0.18174;0.347935;0.032838;0.072998;0.259215;0.25534;0.104984;0.084982;0.128085;0.176415;0.31714;0.112367;0.166471;0.15087519;0.097300627;0.368569;0.110988;0.21525;0.196885;0.344394399;0.347935
277;Q1P;0.119046;0.209442;0.117649;0.015088;0.103858;0.853666667;0.076617;0.332925;0.127976;0.179915;0.355103;0.018219;0.084908;0.267103;0.239621;0.114279;0.092993;0.120987;0.181502;0.402813;0.138117;0.149072;0.120486729;0.113891066;0.365889;0.099301;0.207773;0.188072;0.367423756;0.355103
278;Q1P;0.13348;0.226178;0.1503;0.013266;0.112731;0.867;0.06351;0.396214;0.12262;0.176246;0.349312;0.009685;0.093934;0.26702;0.21895;0.121767;0.100421;0.113885;0.184785;0.47894;0.16354;0.140274;0;0.133179903;0.358769;0.090569;0.203195;0.178316;0.395947884;0.349312
279;Q1A;0.128899;0.247436;0.172573;0.013413;0.111451;0.869;0.058262;0.429826;0.118018;0.171706;0.335429;0.005953;0.088292;0.265659;0.195322;0.133194;0.1106;0.107178;0.180954;0.525202;0.176499;0.13982;0;0.103395128;0.350876;0.084842;0.208881;0.173564;0.359789453;0.335429
280;Q1A;0.105862;0.271836;0.187433;0.01815;0.100439;0.863833333;0.060416;0.431546;0.112106;0.165629;0.311828;0.006813;0.074059;0.268342;0.169629;0.151228;0.128506;0.101195;0.171808;0.556985;0.187758;0.142214;0;0.078155526;0.340779;0.076613;0.229845;0.177816;0.330269602;0.311828
281;Q1A;0.1078;0.301762;0.224482;0.029161;0.10061;0.868666667;0.068414;0.40414;0.098981;0.164259;0.308504;0.010527;0.07605;0.274517;0.143911;0.190289;0.155599;0.094225;0.161623;0.548607;0.205084;0.14319;0;0.05934786;0.331601;0.066127;0.237661;0.177877;0.308921678;0.308504
282;Q1A;0.112791;0.328095;0.271295;0.046455;0.106766;0.866833333;0.080359;0.373964;0.092498;0.166704;0.316716;0.01328;0.079359;0.277909;0.122158;0.228565;0.181055;0.089302;0.154927;0.517771;0.222681;0.142439;0;0.046491265;0.32688;0.055831;0.23339;0.169682;0.295851752;0.316716
283;Q1A;0.110836;0.340499;0.31031;0.06336;0.106547;0.858833333;0.091422;0.387319;0.094025;0.160707;0.324602;0.018045;0.081568;0.274816;0.10835;0.244214;0.197518;0.085569;0.148239;0.512939;0.238809;0.141503;0.149778835;0.023635538;0.323367;0.048193;0.21966;0.152877;0.293518238;0.324602
284;Q1N;0.107805;0.338505;0.340064;0.077482;0.09948;0.8545;0.097473;0.40258;0.097789;0.14771;0.326115;0.025242;0.087698;0.260602;0.103186;0.244743;0.202421;0.085392;0.141638;0.493023;0.252478;0.142218;0.177407817;0.019248246;0.31555;0.043241;0.206449;0.137359;0.302813796;0.326115
285;Q1N;0.103246;0.327474;0.364376;0.086503;0.089241;0.846666667;0.102345;0.416763;0.101596;0.130402;0.32185;0.0332;0.092826;0.234513;0.105106;0.237169;0.19899;0.088065;0.134792;0.460285;0.262708;0.14554;0.185143003;0.019400951;0.306101;0.04059;0.196736;0.123291;0.27831754;0.32185
286;Q1N;0.098101;0.311103;0.385673;0.090382;0.078937;0.845166667;0.105183;0.432268;0.102844;0.111753;0.311905;0.041906;0.094344;0.19895;0.112451;0.225655;0.190908;0.090478;0.128142;0.426314;0.26837;0.150161;0.193432949;0;0.296036;0.039867;0.181941;0.106939;0.257576325;0.311905
287;Q1N;0.081907;0.285476;0.381602;0.088202;0.067013;0.823166667;0.099947;0.444517;0.10668;0.091094;0.298731;0.055761;0.086405;0.159096;0.123007;0.201367;0.180772;0.09553;0.124925;0.414341;0.265328;0.149611;0.202167593;0;0.27848;0.040305;0.171458;0.095246;0.242087433;0.298731
288;Q1N;0.063766;0.261729;0.36252;0.079372;0.057364;0.798;0.09128;0.452128;0.103782;0.07383;0.278774;0.070435;0.073405;0.12598;0.142364;0.180833;0.172141;0.100614;0.118907;0.409667;0.253474;0.145274;0.211254217;0;0.254326;0.042073;0.162374;0.086589;0.231174321;0.278774
289;Q1N;0.050053;0.246227;0.332232;0.066313;0.050619;0.768833333;0.085171;0.454045;0.095497;0.063034;0.250618;0.085625;0.061245;0.102807;0.164433;0.171611;0.166323;0.104374;0.113879;0.399553;0.231963;0.141859;0.220615903;0;0.229357;0.044747;0.157651;0.079456;0.225787279;0.250618
290;Q1N;0.039038;0.244569;0.29337;0.051146;0.045917;0.7415;0.083059;0.452266;0.086793;0.058889;0.222719;0.103224;0.051566;0.086748;0.178261;0.177898;0.167312;0.107938;0.116353;0.395734;0.204937;0.139465;0.230189459;0;0.209427;0.047764;0.152291;0.069302;0.225589742;0.222719
291;Q1N;0.031539;0.252737;0.253195;0.038054;0.043085;0.7185;0.083776;0.438286;0.082282;0.059936;0.20002;0.122101;0.04595;0.072341;0.185369;0.187524;0.169984;0.111625;0.120754;0.403623;0.17648;0.13653;0.239161492;0;0.197499;0.05283;0.142141;0.058257;0.184454471;0.20002
292;Q1N;0.027526;0.25743;0.215595;0.027706;0.042649;0.682166667;0.084703;0.426475;0.082539;0.063188;0.179219;0.137872;0.044099;0.059761;0.18958;0.193749;0.168528;0.117323;0.123459;0.416972;0.149472;0.132503;0.25220739;0;0.192143;0.060061;0.133199;0.051331;0.148933197;0.179219
293;Q1N;0.025213;0.251494;0.179702;0.021261;0.041957;0.659666667;0.087547;0.419443;0.081079;0.063485;0.150601;0.134107;0.042095;0.051441;0.192742;0.197727;0.167098;0.120604;0.121091;0.405121;0.121417;0.12862;0.269085449;0;0.189426;0.064622;0.117057;0.043066;0.120371439;0.150601
294;Q1N;0.023986;0.239338;0.148175;0.018488;0.04181;0.660333333;0.091372;0.423287;0.082287;0.063497;0.120526;0.127577;0.04273;0.04893;0.204047;0.195618;0.166588;0.124127;0.117271;0.387128;0.098444;0.126416;0.289420593;0;0.188116;0.070144;0.102354;0.03673;0.096623041;0.120526
295;Q1M;0.024093;0.225932;0.119735;0.020279;0.042379;0.675;0.096556;0.425319;0.085508;0.066086;0.09668;0.126879;0.046724;0.053824;0.227288;0.185643;0.170352;0.130241;0.113818;0.373735;0.083753;0.124456;0.312738922;0;0.186918;0.074844;0.093191;0.0344;0.080160299;0.09668
296;Q1M;0.028469;0.215058;0.093787;0.02289;0.045399;0.681;0.10292;0.429434;0.088016;0.070364;0.077242;0.131296;0.05537;0.062554;0.262481;0.171772;0.171428;0.136807;0.10855;0.36752;0.077647;0.123319;0.338521974;0;0.185832;0.076364;0.085332;0.033035;0.069013081;0.077242
297;Q1M;0.03484;0.201913;0.070955;0.022935;0.049771;0.707;0.110627;0.438355;0.087588;0.074404;0.058286;0.135419;0.062295;0.068438;0.296096;0.156953;0.167317;0.141349;0.102444;0.371298;0.073289;0.124774;0.3895728;0;0.185322;0.074138;0.076185;0.030065;0.056481042;0.058286
298;Q1P;0.041062;0.179562;0.055897;0.017813;0.057213;0.755;0.115484;0.441722;0.083787;0.073847;0.042842;0.13763;0.066001;0.07475;0.331322;0.13655;0.159117;0.143989;0.094028;0.383188;0.062911;0.12472;0.443446654;0.007666361;0.185661;0.066684;0.059741;0.024093;0.046028365;0.042842
299;Q1P;0.046266;0.160764;0.043866;0.009586;0.06801;0.795166667;0.112444;0.452771;0.08232;0.073866;0.035826;0.158073;0.070852;0.084753;0.397178;0.126339;0.152103;0.144029;0.092424;0.396092;0.053321;0.117041;0.498431955;0.007143269;0.184504;0.061571;0.043517;0.016056;0.03792636;0.035826
300;Q1P;0.052621;0.154056;0.033407;0.004902;0.073252;0.818166667;0.111384;0.483848;0.082515;0.079757;0.03451;0.187167;0.077283;0.10042;0.457412;0.11719;0.147664;0.143088;0.095517;0.433698;0.049919;0.105764;0.553308339;0.026893402;0.184232;0.061914;0.032902;0.00924;0.031434765;0.03451
301;Q1P;0.062959;0.147827;0.02572;0.004681;0.078981;0.8215;0.106533;0.516182;0.085521;0.092968;0.037022;0.213775;0.08907;0.121492;0.492715;0.104899;0.139332;0.142537;0.101936;0.5009;0.050615;0.102636;0.607217649;0.030810867;0.187314;0.070292;0.024427;0.004831;0.027251728;0.037022
302;Q1P;0.082741;0.155335;0.020864;0.009052;0.093119;0.828666667;0.1025;0.537034;0.094389;0.118005;0.041176;0.238596;0.111615;0.151623;0.506429;0.107941;0.138336;0.143819;0.112424;0.595844;0.054471;0.107518;0.659552702;0.040549021;0.188041;0.088543;0.019362;0.003606;0.025422452;0.041176
303;Q1A;0.113152;0.174742;0.018586;0.017395;0.117226;0.830666667;0.103607;0.543951;0.10609;0.148162;0.046505;0.266178;0.142413;0.185738;0.508796;0.128616;0.14215;0.147094;0.125997;0.673627;0.063261;0.118096;0.619317089;0.04324404;0.186522;0.1083;0.019314;0.004342;0.020787178;0.046505
304;Q1A;0.142261;0.187381;0.02449;0.028263;0.138447;0.8225;0.109098;0.538881;0.116151;0.172411;0.055147;0.30085;0.170698;0.210456;0.504533;0.145044;0.140775;0.152986;0.135718;0.715304;0.08756;0.132674;0.577310762;0.046252047;0.18564;0.122214;0.024049;0.006072;0.01860697;0.055147
305;Q1A;0.170843;0.190608;0.04218;0.040331;0.148071;0.803166667;0.115137;0.510115;0.12133;0.182444;0.068667;0.336582;0.205913;0.219562;0.510522;0.150626;0.138986;0.162812;0.138722;0.704549;0.128465;0.145064;0.533514966;0.049558132;0.181634;0.119586;0.026222;0.007286;0.019392169;0.068667
306;Q1A;0.201211;0.192656;0.061191;0.05567;0.163502;0.767;0.119847;0.477276;0.124231;0.202358;0.079764;0.369037;0.235456;0.216383;0.521225;0.15846;0.1345;0.168994;0.145753;0.681032;0.165178;0.152934;0.487921215;0.053147559;0.173442;0.115552;0.026381;0.007881;0.025430376;0.079764
307;Q1A;0.221319;0.180807;0.077225;0.059552;0.173965;0.715;0.124355;0.47551;0.127111;0.215879;0.088588;0.39792;0.252601;0.208206;0.53234;0.144795;0.127406;0.173799;0.151734;0.65626;0.191653;0.158088;0.440548835;0.057006104;0.160806;0.117108;0.025866;0.007918;0.035972607;0.088588
308;Q1N;0.231433;0.161299;0.08804;0.050786;0.181972;0.667;0.128168;0.474423;0.130694;0.216508;0.096465;0.41646;0.260549;0.203981;0.545908;0.119103;0.117364;0.178249;0.156984;0.608269;0.212304;0.160732;0.391483879;0.069640211;0.147446;0.119298;0.025613;0.007243;0.056019377;0.096465
309;Q1N;0.234284;0.142183;0.092442;0.039667;0.188704;0.6145;0.131596;0.467112;0.135858;0.211497;0.104137;0.422642;0.264083;0.210284;0.561203;0.094837;0.10567;0.185753;0.162771;0.538637;0.226892;0.160939;0.468181326;0.080765399;0.1358;0.124369;0.026038;0.007431;0.05164693;0.104137
310;Q1N;0.237867;0.125047;0.095064;0.031085;0.197125;0.585666667;0.136402;0.465394;0.144213;0.202133;0.111911;0.424058;0.270949;0.226975;0.574995;0.075843;0.094218;0.194833;0.169866;0.46033;0.236305;0.161817;0.54476213;0.094412654;0.123984;0.13573;0.028149;0.011115;0.050310723;0.111911
311;Q1N;0.243359;0.114963;0.090648;0.028701;0.207987;0.563333333;0.13944;0.492411;0.143339;0.193824;0.113104;0.434029;0.283389;0.243446;0.579712;0.068929;0.092066;0.203035;0.189346;0.419837;0.229591;0.159832;0.619139882;0.110497777;0.113691;0.141405;0.039654;0.018429;0.051514747;0.113104
312;Q1N;0.244202;0.100829;0.092633;0.029805;0.213342;0.603;0.144609;0.522269;0.143639;0.181399;0.10788;0.449344;0.289187;0.262558;0.579072;0.064604;0.090263;0.20833;0.211395;0.408496;0.228024;0.162014;0.690039865;0.128872315;0.103633;0.15055;0.056404;0.029864;0.054854773;0.10788
313;Q1N;0.241687;0.081944;0.102773;0.032567;0.216257;0.6085;0.153941;0.542521;0.146872;0.169339;0.102902;0.470187;0.289915;0.285461;0.580826;0.059791;0.08403;0.209735;0.228648;0.4053;0.241998;0.168599;0.756644354;0.149352537;0.093462;0.171893;0.067973;0.041672;0.060421475;0.102902
314;Q1N;0.240198;0.064541;0.115168;0.036136;0.216276;0.615333333;0.166501;0.555903;0.148886;0.161113;0.098793;0.495756;0.292325;0.30846;0.584774;0.053274;0.076039;0.208254;0.240376;0.395562;0.259226;0.175712;0.818387138;0.171738826;0.084661;0.201485;0.073795;0.051215;0.068627405;0.098793
315;Q1N;0.240842;0.052691;0.121916;0.038071;0.214812;0.64;0.182527;0.565575;0.1522;0.154004;0.093178;0.519067;0.295656;0.333756;0.589661;0.046098;0.067066;0.204041;0.243399;0.373492;0.271065;0.180593;0.777152112;0.187862225;0.077805;0.235209;0.076325;0.058508;0.067560324;0.093178
316;Q1N;0.246559;0.044377;0.121256;0.040461;0.210582;0.582;0.19498;0.573446;0.153479;0.148568;0.08913;0.536787;0.305226;0.365431;0.592508;0.043015;0.055748;0.199681;0.241086;0.345069;0.280464;0.181438;0.733125038;0.207418083;0.074601;0.26481;0.077014;0.063788;0.067763529;0.08913
317;Q1N;0.24803;0.037092;0.126362;0.047629;0.201517;0.503333333;0.202048;0.553084;0.163508;0.146969;0.083606;0.531265;0.314808;0.400546;0.586611;0.045872;0.044644;0.194321;0.236524;0.323167;0.282664;0.185464;0.686339353;0.229889105;0.071675;0.296636;0.06864;0.063478;0.069209481;0.083606
318;Q1N;0.252587;0.030086;0.139368;0.063278;0.196869;0.442166667;0.208302;0.52128;0.173736;0.141369;0.088907;0.52086;0.333122;0.434993;0.575401;0.050411;0.033623;0.19309;0.231264;0.300592;0.295557;0.191012;0.636830401;0.254808601;0.069536;0.315212;0.061037;0.06022;0.071038565;0.088907
319;Q1M;0.257404;0.022724;0.163606;0.075182;0.193386;0.366333333;0.218769;0.490381;0.177462;0.12826;0.107039;0.513258;0.350422;0.457838;0.557466;0.050091;0.024296;0.197164;0.228977;0.278077;0.320998;0.195852;0.584645596;0.281767894;0.072106;0.313135;0.059634;0.057052;0.074687064;0.107039
320;Q1M;0.259713;0.016114;0.191028;0.079707;0.186933;0.354166667;0.231224;0.457392;0.177279;0.113436;0.134673;0.498686;0.362509;0.461521;0.537139;0.044997;0.018141;0.205922;0.230938;0.262926;0.338944;0.201885;0.529862872;0.310413058;0.082626;0.301234;0.062823;0.054902;0.079333383;0.134673
321;Q1M;0.250401;0.012918;0.209684;0.076846;0.177123;0.570333333;0.242188;0.418407;0.176562;0.101171;0.16381;0.47648;0.360774;0.449181;0.514675;0.038767;0.014688;0.214489;0.230801;0.254051;0.328635;0.208079;0.572184154;0.270112689;0.103864;0.289538;0.066754;0.054211;0.087796199;0.16381
322;Q1P;0.223451;0.014506;0.227948;0.065245;0.159471;0.870333333;0.25168;0.366305;0.176742;0.095012;0.200237;0.44524;0.339998;0.427337;0.498577;0.030333;0.01333;0.216641;0.224712;0.245818;0.307801;0.212364;0.612879952;0.23806341;0.138651;0.280118;0.066458;0.054676;0.099015951;0.200237
323;Q1P;0.189995;0.021302;0.236879;0.050692;0.141918;0.907833333;0.267485;0.346257;0.16842;0.091988;0.232106;0.418004;0.318339;0.418719;0.495877;0.022113;0.013228;0.210498;0.22296;0.19685;0.321937;0.202263;0.651947229;0.215029663;0.17416;0.269783;0.064505;0.056898;0.112813117;0.232106
324;Q1P;0.160029;0.035054;0.215192;0.044877;0.121861;0.8415;0.280592;0.394479;0.15943;0.097607;0.24563;0.395499;0.291525;0.418341;0.499522;0.016092;0.016229;0.201196;0.229161;0.179934;0.331696;0.189293;0.689390187;0.201504173;0.216052;0.270527;0.069312;0.060111;0.129244124;0.24563
325;Q1P;0.130352;0.059312;0.186421;0.050394;0.094757;0.772333333;0.286752;0.442828;0.15675;0.118889;0.249394;0.378446;0.25983;0.423199;0.504021;0.020262;0.023866;0.19158;0.243827;0.222316;0.330944;0.182996;0.725214946;0.197734246;0.271672;0.279145;0.080877;0.06328;0.148688032;0.249394
326;Q1P;0.105905;0.089056;0.157334;0.063583;0.071941;0.669166667;0.282587;0.482547;0.16221;0.151134;0.243281;0.368941;0.234519;0.429256;0.49759;0.031393;0.033421;0.185525;0.266568;0.291193;0.327543;0.182771;0.75942671;0.203777702;0.330236;0.289766;0.101328;0.068413;0.171065909;0.243281
327;Q1A;0.093975;0.119671;0.14526;0.077129;0.058186;0.530333333;0.274645;0.510849;0.169669;0.182669;0.22217;0.373831;0.225571;0.436104;0.481934;0.040128;0.043288;0.186667;0.298362;0.333018;0.347246;0.189945;0.720591282;0.13213616;0.377314;0.288898;0.139815;0.08331;0.169152781;0.22217
328;Q1A;0.088212;0.154601;0.165474;0.082884;0.051134;0.423333333;0.260019;0.52556;0.172277;0.208539;0.197727;0.387471;0.224682;0.452274;0.45908;0.041657;0.05613;0.194809;0.328097;0.354769;0.398355;0.199981;0.680456052;0.077203829;0.412863;0.276543;0.199271;0.108596;0.168543854;0.197727
329;Q1A;0.075452;0.199037;0.2081;0.076362;0.044176;0.335333333;0.242271;0.507133;0.171456;0.237646;0.194957;0.404239;0.208264;0.462049;0.443293;0.034834;0.07554;0.201813;0.336565;0.363281;0.462607;0.205021;0.639251937;0.050129464;0.429003;0.246693;0.235017;0.112926;0.169256706;0.194957
330;Q1A;0.062118;0.261802;0.244021;0.070141;0.038034;0.34;0.223528;0.477498;0.169304;0.283776;0.198989;0.414161;0.182504;0.454937;0.432097;0.042868;0.108115;0.204485;0.32965;0.352109;0.507161;0.208614;0.597266897;0.026020757;0.422011;0.220295;0.260296;0.107091;0.171295844;0.198989
331;Q1A;0.054884;0.322384;0.271089;0.051246;0.035946;0.369666667;0.207682;0.477385;0.163622;0.328733;0.204909;0.408882;0.162736;0.435781;0.413204;0.07321;0.147783;0.205031;0.312171;0.375776;0.541423;0.21164;0.554865205;0.019724774;0.400629;0.198436;0.287366;0.106862;0.174654513;0.204909
332;Q1N;0.053422;0.37499;0.283117;0.03111;0.03863;0.404;0.195528;0.473901;0.153333;0.366546;0.210803;0.387299;0.150142;0.422277;0.394508;0.133629;0.189668;0.202568;0.288894;0.391987;0.561267;0.212512;0.512511336;0.020163328;0.372168;0.173025;0.317811;0.11587;0.179318366;0.210803
333;Q1N;0.053841;0.414245;0.278865;0.022101;0.045638;0.4465;0.183432;0.462965;0.139911;0.398027;0.215714;0.354126;0.136381;0.411365;0.376181;0.214008;0.2258;0.198039;0.261003;0.393094;0.565296;0.209982;0.478308737;0;0.341356;0.145717;0.350466;0.12987;0.1814471;0.215714
334;Q1N;0.060098;0.441038;0.262639;0.027173;0.055354;0.493333333;0.17122;0.447517;0.12486;0.4228;0.220296;0.320178;0.128017;0.395604;0.358085;0.287508;0.250205;0.191525;0.228788;0.389141;0.557652;0.206175;0.44365806;0;0.31238;0.121677;0.379999;0.145805;0.183983613;0.220296
335;Q1N;0.067092;0.465035;0.245917;0.045148;0.06552;0.472;0.170774;0.435488;0.110378;0.439791;0.224533;0.274915;0.122553;0.380124;0.338976;0.346063;0.265546;0.186522;0.185093;0.36724;0.546095;0.201662;0.408717428;0;0.30489;0.104969;0.406771;0.172602;0.186923861;0.224533
336;Q1N;0.073256;0.480705;0.238563;0.073808;0.072443;0.444166667;0.17774;0.430832;0.096205;0.450096;0.226994;0.227697;0.11589;0.363944;0.314148;0.40666;0.273932;0.176997;0.146269;0.333224;0.53494;0.196243;0.373698254;0;0.306699;0.091356;0.424579;0.205648;0.190263669;0.226994
337;Q1N;0.078335;0.484313;0.236302;0.116553;0.072813;0.423166667;0.184069;0.43518;0.087728;0.454771;0.226675;0.189623;0.108402;0.345125;0.283166;0.474508;0.272498;0.162509;0.11906;0.307422;0.522095;0.188728;0.338886743;0;0.308655;0.084126;0.42539;0.241124;0.193998748;0.226675
338;Q1N;0.081406;0.473228;0.242697;0.17406;0.066128;0.380833333;0.186459;0.445176;0.084775;0.456584;0.222151;0.160765;0.10252;0.319751;0.252758;0.535836;0.264488;0.148152;0.102356;0.287033;0.516195;0.17805;0.304674868;0;0.303182;0.081833;0.406294;0.267776;0.198124692;0.222151
339;Q1N;0.077598;0.4487;0.251181;0.240028;0.056867;0.3345;0.184596;0.458795;0.080641;0.454168;0.216269;0.142917;0.097321;0.282526;0.226853;0.572064;0.253284;0.137563;0.090674;0.263718;0.509164;0.163682;0.251378916;0;0.289937;0.080842;0.368273;0.28125;0.197967111;0.216269
340;Q1N;0.069321;0.421994;0.25678;0.296224;0.049881;0.338;0.179733;0.476617;0.073233;0.44423;0.213522;0.132207;0.092436;0.241448;0.205603;0.571025;0.240955;0.128907;0.081927;0.238259;0.495279;0.148614;0.202266338;0;0.274912;0.080695;0.321612;0.283187;0.198795947;0.213522
341;Q1N;0.054002;0.381564;0.261611;0.313542;0.043402;0.394166667;0.158925;0.498031;0.0618;0.417632;0.212919;0.12865;0.078283;0.202076;0.178289;0.52583;0.224905;0.117457;0.072569;0.23589;0.472552;0.131866;0.16561386;0;0.25509;0.076178;0.271873;0.266493;0.200611896;0.212919
342;Q1N;0.036682;0.342782;0.270704;0.304543;0.038946;0.444166667;0.136939;0.517626;0.051621;0.387666;0.223606;0.127596;0.05704;0.173701;0.149987;0.45288;0.209128;0.107419;0.066663;0.240586;0.457726;0.115913;0.117427347;0;0.23572;0.073761;0.229258;0.240149;0.203398948;0.223606
343;Q1M;0.026637;0.319802;0.281501;0.27521;0.041491;0.484166667;0.121106;0.529671;0.046419;0.358709;0.248797;0.11903;0.037961;0.148439;0.129522;0.37421;0.199472;0.101965;0.065571;0.242254;0.451042;0.104402;0.121946401;0;0.219977;0.076878;0.19352;0.214557;0.207128606;0.248797
344;Q1M;0.026982;0.303405;0.28791;0.233163;0.053419;0.541166667;0.107753;0.538973;0.045885;0.333521;0.282909;0.10647;0.025058;0.113541;0.120537;0.296655;0.191298;0.099029;0.066879;0.242078;0.43533;0.096943;0;0;0.20483;0.084007;0.16293;0.192166;0.211762896;0.282909
345;Q1M;0.032632;0.28144;0.285775;0.18493;0.073296;0.597833333;0.097103;0.547912;0.050222;0.310004;0.3126;0.092409;0.016674;0.078137;0.119697;0.225801;0.181453;0.097749;0.069049;0.247621;0.39924;0.091692;0.153862198;0;0.188294;0.092114;0.133796;0.169191;0.245058925;0.3126
346;Q1P;0.039966;0.254868;0.281793;0.13362;0.084151;0.6465;0.087804;0.543626;0.058898;0.286346;0.356173;0.08059;0.012419;0.052443;0.125731;0.166493;0.167365;0.096331;0.067921;0.256301;0.356736;0.086816;0.189517499;0;0.170532;0.097506;0.103279;0.142609;0.282132189;0.356173
347;Q1P;0.064806;0.222976;0.287462;0.098894;0.091197;0.685;0.080613;0.539395;0.071125;0.271058;0.402146;0.069804;0.017963;0.033053;0.12797;0.116545;0.143736;0.091396;0.060608;0.251187;0.356432;0.082721;0.26445856;0.027746746;0.153881;0.105278;0.076367;0.1153;0.322608516;0.402146
348;Q1P;0.107836;0.19993;0.293948;0.094059;0.113239;0.7285;0.074066;0.58375;0.079638;0.276465;0.425625;0.064079;0.035294;0.023423;0.126552;0.090931;0.123153;0.084885;0.053076;0.284545;0.364686;0.07891;0.343734812;0.048426802;0.135921;0.113938;0.059353;0.093006;0.3660517;0.425625
349;Q1P;0.155758;0.184788;0.297604;0.113209;0.127678;0.744;0.065227;0.627636;0.082824;0.30336;0.434603;0.060326;0.062915;0.022651;0.13598;0.084025;0.108804;0.080818;0.044802;0.350617;0.361208;0.07666;0.420018292;0.109921502;0.12107;0.119042;0.04902;0.078021;0.411977061;0.434603
350;Q1P;0.20379;0.171852;0.306764;0.131308;0.136612;0.756333333;0.054331;0.649396;0.092012;0.32607;0.43699;0.059677;0.099147;0.032359;0.156841;0.075102;0.102853;0.081098;0.037534;0.399126;0.365461;0.078343;0.49201103;0.192322927;0.108642;0.124018;0.041562;0.068328;0.459861637;0.43699
351;Q1A;0.241113;0.161187;0.339704;0.130599;0.147133;0.764666667;0.04572;0.64314;0.106728;0.327235;0.444362;0.063212;0.138699;0.051295;0.184191;0.064687;0.100893;0.084717;0.035989;0.405565;0.391455;0.086109;0.480238915;0.168323879;0.098896;0.135076;0.038003;0.065724;0.507302074;0.444362
352;Q1A;0.27115;0.153869;0.39239;0.110416;0.154477;0.7715;0.041461;0.614937;0.118807;0.310067;0.470363;0.069139;0.180331;0.078525;0.213095;0.056008;0.100448;0.091744;0.042409;0.386495;0.435087;0.096359;0.472971735;0.146195451;0.097028;0.144981;0.03638;0.066062;0.551552412;0.470363
353;Q1A;0.29522;0.150826;0.445939;0.094991;0.158009;0.776666667;0.040373;0.569569;0.12361;0.283729;0.508816;0.084512;0.205598;0.120651;0.225857;0.055642;0.100357;0.101228;0.051343;0.335168;0.464156;0.099713;0.470394951;0.117798694;0.104998;0.1465;0.033865;0.06624;0.595082945;0.508816
354;Q1A;0.299537;0.153147;0.486888;0.103469;0.154286;0.774166667;0.040584;0.531327;0.12327;0.267471;0.547304;0.101679;0.209965;0.174303;0.240502;0.0707;0.098334;0.110456;0.059431;0.282952;0.487994;0.099621;0.472512957;0.097478466;0.116757;0.140725;0.033894;0.068296;0.60890278;0.547304
355;Q1A;0.273755;0.148026;0.517302;0.114322;0.143203;0.770666667;0.041953;0.526387;0.122636;0.244376;0.57964;0.109376;0.193554;0.225605;0.261065;0.091235;0.093397;0.11699;0.064493;0.264785;0.508105;0.098651;0.47916639;0.078944217;0.128472;0.129527;0.038249;0.073306;0.619367385;0.57964
356;Q1N;0.233282;0.138637;0.534774;0.128116;0.126349;0.779333333;0.043908;0.526075;0.122913;0.214874;0.601266;0.10674;0.176808;0.269258;0.282111;0.114151;0.087093;0.121706;0.064738;0.247094;0.523112;0.097083;0.49007101;0.062521787;0.143343;0.116439;0.041799;0.080745;0.628065331;0.601266
357;Q1N;0.187848;0.132072;0.545196;0.149477;0.104708;0.762;0.044907;0.523959;0.126711;0.188843;0.621596;0.096573;0.165453;0.304586;0.30831;0.142789;0.082019;0.125655;0.061133;0.223912;0.532422;0.097014;0.404297117;0.028875958;0.158101;0.1026;0.041026;0.085109;0.640999776;0.621596
358;Q1N;0.146618;0.125383;0.544269;0.179142;0.085679;0.7585;0.043822;0.524661;0.133114;0.166407;0.639538;0.082338;0.157214;0.333427;0.344644;0.176278;0.078155;0.130323;0.056608;0.213516;0.528953;0.097513;0.32353829;0;0.167568;0.088645;0.038414;0.08356;0.652972181;0.639538
359;Q1N;0.106741;0.114437;0.520495;0.206198;0.069021;0.757833333;0.038888;0.532959;0.143601;0.14341;0.663295;0.074188;0.136002;0.340501;0.401609;0.192999;0.078738;0.13373;0.056214;0.23471;0.515447;0.099429;0.256993379;0;0.171776;0.071289;0.032854;0.070038;0.664997645;0.663295
360;Q1N;0.075263;0.101713;0.498914;0.226186;0.050415;0.715;0.033659;0.544252;0.153023;0.12337;0.687014;0.072232;0.115023;0.339682;0.472059;0.195991;0.079905;0.137609;0.057954;0.27226;0.505161;0.100928;0.215966305;0;0.178599;0.059522;0.030805;0.051816;0.677610196;0.687014
361;Q1N;0.053087;0.08977;0.498515;0.233508;0.030947;0.649166667;0.030556;0.551856;0.158234;0.107691;0.703889;0.070566;0.098846;0.335822;0.537336;0.191356;0.079026;0.144279;0.060216;0.320255;0.507747;0.101698;0.205521317;0;0.189815;0.055722;0.032747;0.036482;0.691001199;0.703889
