HOUR;TIMESLICE;AT;BE;BG;CH;CZ;DE;DK;ES;FI;FR;GR;HR;HU;IE;IT;LU;NL;NO;PL;PT;RO;SE;SI;SK;UK;EE;LT;LV;NONEU_Balkan;TR
1;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Q1M;0;0;0.000001;0;0;0;0;0;0;0;0.000012;0.000001625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.16667E-06;0.000012
8;Q1M;0;0;0.091485;0;0;0;0;0;0;0;0.048466;0.017493875;0.001353;0;0.004393;0;0;0;0.000336;0;0.076092;0;0;0.000022;0;0;0;0;0.0580939;0.048466
9;Q1M;0.090863;0;0.267589;0.01719;0.031044;0.002448;0;0.000318;0;0.002157;0.152327;0.094149;0.056888;0;0.091104;0;0;0;0.060592;0;0.250859;0;0.055546;0.055634;0;0;0.006668;0.000712;0.185117833;0.152327
10;Q1P;0.243526;0.009544;0.4134;0.1066;0.120811;0.021459;0.013361;0.033525;0.000171;0.024615;0.251998;0.22193525;0.159438;0;0.230589;0.000789;0.005482;0.000108;0.15835;0.044984;0.389728;0.001013;0.185014;0.185721;0.003607;0.002495;0.037512;0.007904;0.307491667;0.251998
11;Q1P;0.363415;0.056449;0.499939;0.192157;0.187575;0.045764;0.059322;0.115582;0.000699;0.066832;0.314246;0.332709375;0.268227;0.015604;0.343478;0.00625;0.048133;0.015275;0.222884;0.156534;0.472915;0.009321;0.307915;0.306255;0.048935;0.006972;0.080186;0.016343;0.389210333;0.314246
12;Q1P;0.427454;0.117074;0.525036;0.259288;0.203751;0.062619;0.096495;0.232624;0.000757;0.113019;0.339333;0.421185375;0.354273;0.053475;0.403026;0.013675;0.120897;0.040358;0.247934;0.285328;0.494881;0.020309;0.417519;0.373261;0.117871;0.006913;0.102068;0.021678;0.426608567;0.339333
13;Q1P;0.429704;0.176264;0.494902;0.285648;0.194749;0.06608;0.115529;0.330495;0.000436;0.147022;0.334651;0.445051375;0.405241;0.110646;0.40748;0.014646;0.19369;0.048169;0.229522;0.427792;0.459736;0.024036;0.455143;0.362761;0.162888;0.003579;0.101006;0.017192;0.4185039;0.334651
14;Q1P;0.374232;0.20682;0.404894;0.222163;0.142248;0.054977;0.106046;0.377709;0.00004;0.143996;0.287331;0.393449125;0.347031;0.18405;0.348749;0.011799;0.218526;0.03189;0.164955;0.468252;0.364527;0.015526;0.409228;0.302089;0.176218;0.000423;0.058582;0.006705;0.351753533;0.287331
15;Q1A;0.251625;0.178849;0.251466;0.106479;0.073939;0.036125;0.057986;0.363492;0;0.112956;0.182621;0.278697625;0.21653;0.196057;0.249033;0.032802;0.155544;0.005869;0.076528;0.462562;0.206569;0.002818;0.299249;0.16192;0.148635;0;0.009399;0;0.2233841;0.182621
16;Q1A;0.088171;0.076041;0.055741;0.031778;0.013576;0.011648;0.007717;0.281547;0;0.065977;0.048992;0.096784875;0.046955;0.111802;0.115921;0.029747;0.059239;0;0.004955;0.357923;0.029189;0;0.111591;0.023048;0.082385;0;0;0;0.056270533;0.048992
17;Q1A;0.00046;0.00425;0;0.000495;0;0.000021;0;0.15432;0;0.018046;0;0.000072;0;0.029559;0.010718;0.002764;0.000517;0;0;0.21158;0;0;0.000096;0;0.013804;0;0;0;0.0000096;0
18;Q1A;0;0;0;0;0;0;0;0.026383;0;0.000003;0;0;0;0;0;0;0;0;0;0.061539;0;0;0;0;0;0;0;0;0;0
19;Q1A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;Q1M;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32;Q1M;0;0;0.046214;0;0;0;0;0;0;0;0.054722;0.012617;0.000066;0;0.00464;0;0;0;0.000068;0;0.047277;0;0;0.000172;0;0;0;0;0.041990133;0.054722
33;Q1M;0.008202;0;0.142152;0.010247;0.015286;0.003018;0;0.001497;0;0.004272;0.170312;0.048181;0.027358;0;0.050992;0;0;0;0.009278;0;0.170779;0;0.012164;0.029043;0;0.000016;0.001188;0.00124;0.134672733;0.170312
34;Q1P;0.040774;0.004558;0.24896;0.094912;0.079622;0.039782;0.034595;0.069025;0.000813;0.043726;0.298319;0.101108375;0.079716;0;0.121177;0.008026;0.04395;0.000602;0.03339;0.034506;0.288588;0.002042;0.043598;0.078735;0.000279;0.008145;0.011233;0.016512;0.239526333;0.298319
35;Q1P;0.095144;0.026502;0.336855;0.201462;0.163637;0.09604;0.141353;0.220154;0.005951;0.117179;0.388241;0.14866525;0.136327;0.004084;0.185189;0.032742;0.119257;0.022484;0.060555;0.16103;0.368649;0.02159;0.077371;0.121662;0.005153;0.019835;0.025289;0.032915;0.320212067;0.388241
36;Q1P;0.169971;0.048579;0.389481;0.320081;0.248486;0.154602;0.22077;0.379573;0.008501;0.19733;0.428035;0.172409;0.1876;0.028824;0.22467;0.053255;0.189055;0.043946;0.083662;0.368241;0.422472;0.043178;0.093626;0.139737;0.017614;0.025424;0.041299;0.039715;0.364057767;0.428035
37;Q1P;0.230208;0.070432;0.396733;0.404016;0.287343;0.182417;0.233612;0.456636;0.00523;0.252691;0.40941;0.172986875;0.204039;0.062883;0.2345;0.061136;0.237203;0.038449;0.086784;0.505624;0.40954;0.047675;0.096292;0.128797;0.03108;0.020598;0.041261;0.031177;0.359767233;0.40941
38;Q1P;0.221948;0.08142;0.33135;0.405205;0.24215;0.171839;0.142694;0.469831;0.000546;0.266084;0.325953;0.148443375;0.16857;0.092824;0.214125;0.067941;0.204646;0.018188;0.067189;0.535494;0.319686;0.030079;0.088374;0.094182;0.03817;0.007925;0.025198;0.014495;0.293264;0.325953
39;Q1A;0.14411;0.058949;0.198908;0.318956;0.139083;0.110788;0.043208;0.433409;0;0.223675;0.206954;0.09393275;0.094754;0.099628;0.155025;0.089954;0.102637;0.003401;0.029271;0.507837;0.174269;0.006962;0.0576;0.047904;0.032684;0;0.003334;0.000332;0.1794094;0.206954
40;Q1A;0.044435;0.018341;0.040035;0.1512;0.034725;0.034857;0.002968;0.341766;0;0.138386;0.062239;0.02667275;0.017491;0.082682;0.071427;0.034471;0.030297;0;0.001608;0.428096;0.022369;0.000079;0.018518;0.006223;0.016256;0;0;0;0.044084233;0.062239
41;Q1A;0.000503;0.000224;0;0.016912;0;0.000322;0;0.193539;0;0.038741;0;0;0;0.03488;0.008206;0.000634;0.000018;0;0;0.292264;0;0;0;0;0.001422;0;0;0;0;0
42;Q1A;0;0;0;0;0;0;0;0.038149;0;0.000089;0;0;0;0.00009;0;0;0;0;0;0.110313;0;0;0;0;0;0;0;0;0;0
43;Q1A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
48;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;Q1M;0;0;0;0;0;0;0;0;0;0;0.000016;0.000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0000064;0.000016
56;Q1M;0;0;0.05238;0;0;0;0;0;0;0;0.039192;0.01146;0.0026;0;0.002713;0;0;0;0.000025;0;0.025147;0;0.000018;0.000827;0;0;0;0;0.0367344;0.039192
57;Q1M;0.089846;0;0.16283;0.048454;0.026451;0.001994;0;0.00588;0;0.008056;0.148538;0.08141225;0.076287;0;0.077942;0;0;0;0.012716;0;0.126488;0;0.056655;0.0592;0;0.000266;0.006447;0.003361;0.138303367;0.148538
58;Q1P;0.263486;0.013291;0.304644;0.203688;0.083245;0.013291;0.008622;0.148975;0.007247;0.067492;0.277603;0.213609125;0.177864;0;0.210355;0.002313;0.023982;0.00007;0.041511;0.106235;0.258157;0.000625;0.187771;0.160562;0.000696;0.018655;0.035507;0.02322;0.270589167;0.277603
59;Q1P;0.354454;0.054707;0.400899;0.308836;0.09982;0.026746;0.02344;0.338426;0.025809;0.138564;0.380541;0.360207;0.283837;0.008548;0.316868;0.011424;0.075775;0.01172;0.064725;0.286699;0.364812;0.006424;0.350036;0.237858;0.01145;0.034069;0.056732;0.042604;0.377459567;0.380541
60;Q1P;0.359132;0.098991;0.448754;0.361749;0.097012;0.037278;0.054409;0.470826;0.030787;0.191704;0.417789;0.445715125;0.319954;0.052543;0.382712;0.020877;0.126719;0.030288;0.061494;0.434401;0.406082;0.012043;0.449863;0.306172;0.031155;0.037928;0.050735;0.047672;0.425047433;0.417789
61;Q1P;0.303382;0.120853;0.423276;0.350527;0.071477;0.03687;0.070608;0.537428;0.017313;0.212097;0.380345;0.439373125;0.288587;0.127106;0.397236;0.028428;0.15518;0.038406;0.040159;0.522916;0.37685;0.01457;0.451894;0.30645;0.044788;0.027547;0.029329;0.036031;0.396891067;0.380345
62;Q1P;0.201468;0.111667;0.344451;0.27011;0.049531;0.029219;0.061872;0.545667;0.002114;0.199653;0.29588;0.366407125;0.248306;0.150507;0.365039;0.024954;0.121589;0.028756;0.01695;0.546709;0.282555;0.011747;0.381821;0.187092;0.04308;0.008976;0.00853;0.013769;0.318223533;0.29588
63;Q1A;0.10164;0.069672;0.214208;0.171304;0.022523;0.016389;0.038039;0.499952;0;0.160653;0.178048;0.2404785;0.163237;0.109614;0.286807;0.015625;0.057503;0.008441;0.003992;0.518522;0.138278;0.003624;0.255262;0.053939;0.031886;0;0.000137;0.000009;0.195389333;0.178048
64;Q1A;0.035199;0.020856;0.0515;0.078293;0.002054;0.003146;0.004641;0.400835;0;0.101727;0.047356;0.07237125;0.032203;0.074846;0.156783;0.005874;0.016456;0.00008;0.000002;0.438539;0.018158;0.000008;0.080019;0.004739;0.017034;0;0;0;0.049185033;0.047356
65;Q1A;0.000284;0.000298;0;0.006411;0;0;0;0.245941;0;0.033385;0;0.0002715;0;0.032895;0.021265;0;0.000074;0;0;0.304392;0;0;0.000362;0;0.00302;0;0;0;0.0000362;0
66;Q1A;0;0;0;0;0;0;0;0.058473;0;0.000272;0;0;0;0.000029;0;0;0;0;0;0.120136;0;0;0;0;0;0;0;0;0;0
67;Q1A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79;Q1M;0;0;0.000021;0;0;0;0;0;0;0;0.000026;0.000005875;0;0;0;0;0;0;0;0;0.000004;0;0;0;0;0;0;0;1.83667E-05;0.000026
80;Q1M;0;0;0.091837;0;0;0;0;0;0;0;0.069899;0.0202455;0.001421;0;0.004604;0;0;0;0;0;0.021185;0;0.000038;0.001149;0;0;0;0;0.063144033;0.069899
81;Q1M;0.012405;0;0.232733;0.0135;0.007242;0.000199;0;0.007386;0.00001;0.004981;0.229534;0.100022625;0.04581;0;0.091787;0;0;0;0.004791;0;0.098893;0.000003;0.056319;0.061452;0;0.001205;0.00513;0.004602;0.1924278;0.229534
82;Q1P;0.062318;0.003156;0.315235;0.079545;0.037996;0.007932;0.000588;0.186838;0.003451;0.037368;0.381537;0.1770035;0.114037;0;0.234211;0.006873;0.019189;0.000117;0.023013;0.117048;0.178537;0.007779;0.119876;0.153445;0.000508;0.016022;0.022773;0.029442;0.2996935;0.381537
83;Q1P;0.123642;0.018377;0.337632;0.141746;0.079591;0.021147;0.006615;0.361459;0.009435;0.084276;0.464004;0.229755;0.218179;0.023443;0.350711;0.022501;0.056191;0.006878;0.041922;0.322023;0.23825;0.034238;0.172734;0.226542;0.015546;0.026488;0.04301;0.047442;0.357102;0.464004
84;Q1P;0.131075;0.032114;0.314748;0.189454;0.147222;0.028208;0.014419;0.481586;0.011081;0.137327;0.490045;0.287289125;0.304065;0.095406;0.423492;0.056031;0.06393;0.016539;0.0545;0.459251;0.252641;0.055904;0.24892;0.282085;0.041108;0.027705;0.058775;0.051788;0.373431333;0.490045
85;Q1P;0.132411;0.039175;0.253405;0.207357;0.14019;0.028744;0.022963;0.541185;0.006339;0.175958;0.45471;0.205920125;0.305963;0.171486;0.439548;0.0493;0.056971;0.021037;0.050741;0.53474;0.228169;0.047833;0.156541;0.271846;0.062809;0.020482;0.055257;0.042258;0.326062067;0.45471
86;Q1P;0.129956;0.035675;0.181203;0.19062;0.083197;0.026173;0.025538;0.549342;0.000736;0.186361;0.372946;0.145226375;0.262991;0.202389;0.398235;0.032492;0.046165;0.019548;0.033564;0.558208;0.177793;0.021762;0.101277;0.21478;0.077487;0.007372;0.035764;0.021257;0.2551328;0.372946
87;Q1A;0.105877;0.027035;0.104778;0.149894;0.021371;0.01619;0.015507;0.504062;0;0.162046;0.249124;0.09504875;0.1817;0.171655;0.297985;0.018205;0.028218;0.007398;0.012769;0.531162;0.096188;0.002789;0.067748;0.109261;0.068911;0.000079;0.007801;0.00159;0.163368867;0.249124
88;Q1A;0.031335;0.010466;0.020215;0.080942;0.000495;0.003557;0.000895;0.406128;0;0.106348;0.086604;0.058945625;0.044883;0.088571;0.154289;0.007256;0.008576;0.000005;0.000185;0.452372;0.011922;0;0.060791;0.01037;0.035335;0;0;0;0.051919867;0.086604
89;Q1A;0.000104;0.000007;0;0.010607;0;0;0;0.251372;0;0.03629;0.000007;0.000000875;0;0.022151;0.022584;0;0;0;0;0.317977;0;0;0;0;0.004785;0;0;0;0.0000028;0.000007
90;Q1A;0;0;0;0;0;0;0;0.062469;0;0.000273;0;0;0;0;0;0;0;0;0;0.130429;0;0;0;0;0;0;0;0;0;0
91;Q1A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000041;0;0;0;0;0;0;0;0;0;0
92;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
96;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
98;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103;Q1M;0;0;0.000026;0;0;0;0;0;0;0;0.000009;0.000004375;0;0;0;0;0;0;0;0;0.000016;0;0;0;0;0;0;0;0.0000142;0.000009
104;Q1M;0;0;0.05408;0;0;0;0;0;0;0;0.097434;0.019045;0.002018;0;0.002699;0;0;0;0;0;0.04077;0;0.000141;0.001031;0;0;0;0;0.061669567;0.097434
105;Q1M;0.036986;0;0.159574;0.021594;0.004885;0.000027;0;0.009126;0.001009;0.00898;0.248438;0.106614;0.083426;0;0.071736;0;0;0;0.012003;0;0.121276;0.000001;0.07415;0.063245;0;0.013854;0.010528;0.014224;0.178947467;0.248438
106;Q1P;0.107584;0.004112;0.261281;0.099918;0.023822;0.006969;0.008952;0.182892;0.025553;0.061764;0.33825;0.216352375;0.205354;0;0.19987;0.011762;0.00805;0.000424;0.051901;0.079632;0.192242;0.006763;0.188548;0.153926;0.000192;0.111517;0.050877;0.067086;0.276464233;0.33825
107;Q1P;0.166094;0.019102;0.317429;0.168679;0.048455;0.021997;0.032458;0.356848;0.050227;0.138927;0.371458;0.315343875;0.330539;0.003792;0.297464;0.023426;0.030511;0.015175;0.098276;0.227982;0.24377;0.03093;0.305644;0.257859;0.013651;0.196831;0.090618;0.109176;0.3338255;0.371458
108;Q1P;0.196041;0.031453;0.321452;0.228272;0.073017;0.033929;0.053706;0.481911;0.056078;0.205104;0.354933;0.380818375;0.376442;0.022148;0.370105;0.036116;0.050635;0.035822;0.132414;0.363043;0.254906;0.051437;0.395027;0.32591;0.040115;0.229731;0.113344;0.128588;0.3414315;0.354933
109;Q1P;0.202416;0.045886;0.270378;0.251801;0.089458;0.035239;0.057874;0.54399;0.0377;0.24657;0.297733;0.382080875;0.372108;0.04651;0.403476;0.041871;0.063356;0.041818;0.141293;0.455315;0.223983;0.050428;0.414756;0.330454;0.064461;0.188599;0.10708;0.116806;0.2994468;0.297733
110;Q1P;0.173963;0.047736;0.21021;0.231678;0.07332;0.029633;0.041179;0.552444;0.009549;0.249574;0.209376;0.30545775;0.321836;0.058277;0.378056;0.049411;0.053615;0.031848;0.10573;0.509137;0.161877;0.030393;0.337346;0.275249;0.079103;0.089493;0.073233;0.068979;0.226809533;0.209376
111;Q1A;0.107442;0.035697;0.105754;0.18004;0.040158;0.017586;0.018165;0.509498;0;0.218438;0.117902;0.1922685;0.201263;0.038758;0.304043;0.037138;0.033068;0.010802;0.041706;0.503765;0.083384;0.008836;0.219082;0.145276;0.06707;0.003536;0.013957;0.007876;0.126821933;0.117902
112;Q1A;0.031672;0.013873;0.013543;0.091447;0.008776;0.0039;0.00097;0.413088;0;0.147004;0.038485;0.055108;0.048663;0.031452;0.171156;0.016745;0.009507;0.000021;0.001745;0.422557;0.010799;0.000134;0.064806;0.030359;0.032878;0;0;0;0.0308045;0.038485
113;Q1A;0.000186;0.000184;0;0.012065;0;0;0;0.258441;0;0.05273;0;0.00036525;0;0.022805;0.02379;0.000058;0;0;0;0.285151;0;0;0.000487;0;0.00428;0;0;0;0.0000487;0
114;Q1A;0;0;0;0;0;0;0;0.065529;0;0.000325;0;0;0;0.000186;0;0;0;0;0;0.101373;0;0;0;0;0;0;0;0;0;0
115;Q1A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;Q1N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;Q1M;0;0;0.000008;0;0;0;0;0;0;0;0;0.000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.93333E-06;0
128;Q1M;0;0;0.049436;0;0;0;0;0;0;0;0.082842;0.01653475;0.005449;0;0.00941;0;0;0;0.00014;0;0.029509;0;0;0.000853;0;0;0;0;0.053593867;0.082842
129;Q1M;0.026615;0;0.171988;0.038775;0.004883;0.000562;0;0.010125;0.000248;0.009944;0.232474;0.09756025;0.075391;0;0.129954;0;0;0;0.017744;0;0.146584;0;0.06267;0.030718;0;0.009634;0.022151;0.02076;0.1771172;0.232474
130;Q1P;0.095877;0.013146;0.298071;0.209468;0.020327;0.013057;0.00058;0.195151;0.016226;0.061846;0.350949;0.2089605;0.131755;0;0.286321;0.003696;0.011716;0.000353;0.048368;0.089609;0.265081;0.002223;0.170444;0.064055;0.000298;0.062555;0.093895;0.083207;0.293172433;0.350949
131;Q1P;0.156061;0.051259;0.380382;0.345818;0.041711;0.032327;0.009994;0.368205;0.037659;0.127035;0.421594;0.30804425;0.141602;0.005658;0.401101;0.020928;0.048406;0.011303;0.068133;0.250348;0.340236;0.009785;0.277063;0.08094;0.010416;0.102759;0.14247;0.129582;0.367939833;0.421594
132;Q1P;0.182079;0.088221;0.405133;0.408492;0.053021;0.050515;0.027679;0.489547;0.043378;0.182288;0.436481;0.3371655;0.134182;0.02219;0.476426;0.10587;0.111774;0.033539;0.073806;0.379235;0.346349;0.017235;0.309285;0.086922;0.029828;0.110001;0.147502;0.138582;0.386105067;0.436481
133;Q1P;0.179829;0.085186;0.365229;0.373556;0.053623;0.053735;0.031534;0.55129;0.026518;0.214649;0.407828;0.336788875;0.119691;0.034143;0.488684;0.132665;0.144192;0.048789;0.065357;0.475302;0.291873;0.017598;0.320209;0.079216;0.0469;0.08497;0.131465;0.10942;0.356507;0.407828
134;Q1P;0.152986;0.075145;0.287626;0.285908;0.056216;0.042289;0.021394;0.558925;0.004723;0.217601;0.327246;0.30707675;0.082881;0.039803;0.435042;0.103434;0.115317;0.044951;0.04259;0.515652;0.203339;0.012088;0.306957;0.059356;0.044173;0.035573;0.071531;0.054084;0.2861383;0.327246
135;Q1A;0.103458;0.048681;0.159351;0.164301;0.038498;0.025727;0.009105;0.514654;0;0.190704;0.215591;0.226366;0.037608;0.039692;0.327495;0.069667;0.069111;0.018351;0.016703;0.488772;0.094703;0.00365;0.239331;0.028134;0.031911;0.000912;0.014446;0.004461;0.177418933;0.215591
136;Q1A;0.041407;0.018443;0.029106;0.148331;0.009085;0.005423;0.000154;0.416554;0;0.129646;0.074166;0.07987725;0.00425;0.029007;0.168187;0.023846;0.024081;0.000237;0.000101;0.409578;0.008088;0;0.089291;0.001549;0.015377;0;0;0;0.050090233;0.074166
137;Q1A;0.000492;0.000627;0;0.02501;0;0.000005;0;0.261347;0;0.045773;0.000041;0.000528625;0;0.009354;0.024888;0;0.000105;0;0;0.274114;0;0;0.000698;0;0.001328;0;0;0;0.0000862;0.000041
