HOUR;TIMESLICE;AT;BE;BG;CH;CZ;DE;DK;ES;FI;FR;GR;HR;HU;IE;IT;LU;NL;NO;PL;PT;RO;SE;SI;SK;UK;EE;LT;LV;NONEU_Balkan;TR
1773;Q1N;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05
1774;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1775;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1776;Q1N;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05
1777;Q1N;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05
1778;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1779;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1780;Q1N;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05
1781;Q1N;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05
1782;Q1N;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1783;Q1M;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673
1784;Q1M;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782
1785;Q1M;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782
1786;Q1P;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1787;Q1P;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804
1788;Q1P;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804
1789;Q1P;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376
1790;Q1P;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738
1791;Q1A;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629
1792;Q1A;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564
1793;Q1A;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629
1794;Q1A;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695
1795;Q1A;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1796;Q1N;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05
1797;Q1N;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05
1798;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1799;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1800;Q1N;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05
1801;Q1N;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05
1802;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1803;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1804;Q1N;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05
1805;Q1N;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05
1806;Q1N;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1807;Q1M;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673
1808;Q1M;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782
1809;Q1M;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782
1810;Q1P;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1811;Q1P;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804
1812;Q1P;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804
1813;Q1P;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376;0.00015376
1814;Q1P;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738;0.000167738
1815;Q1A;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629
1816;Q1A;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564;0.000279564
1817;Q1A;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629;0.000237629
1818;Q1A;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695;0.000195695
1819;Q1A;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1820;Q1N;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05;8.38692E-05
1821;Q1N;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05;6.9891E-05
1822;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1823;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1824;Q1N;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05
1825;Q1N;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05;1.39782E-05
1826;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1827;Q1N;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05;2.79564E-05
1828;Q1N;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05;4.19346E-05
1829;Q1N;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05;5.59128E-05
1830;Q1N;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1831;Q1M;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673;0.000209673
1832;Q1M;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782
1833;Q1M;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782;0.000139782
1834;Q1P;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826;0.000111826
1835;Q1P;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804
1836;Q1P;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804;0.000125804
